"ID_ENCUESTA" "ID_ENCUESTADO" "LOCALIDAD" "SEXO" "ESTRATO" "EDAD" "EDADRANGO" "P2" "P2_1" "P6" "P6_1" "P106" "P102" "P103" "P109" "P111" "P112" "P117" "P121" "P121_1_1" "P121_1_2" "P121_2" "P121_2_2" "P446" "P446_1" "P128" "P203" "P203_1_1" "P203_1_A" "P203_2" "P203_1_B" "P204_1" "P214_1" "P204_2" "P214_2" "P204_3" "P214_3" "P204_4" "P214_4" "P204_6" "P214_6" "P204_13" "P214_13" "P204_19" "P214_19" "P204_8" "P214_8" "P204_20" "P214_20" "P204_21" "P214_21" "P204_22" "P214_22" "P204_23" "P214_23" "P204_24" "P214_24" "P204_25" "P214_25" "P204_26" "P214_26" "P204_27" "P214_27" "P204_28" "P214_28" "P204_29" "P214_29" "P204_1_1" "P204_1_1_1" "P208_1" "P208_2" "P208_3" "P208_4" "P208_5" "P208_6" "P208_OTRO" "P208_OTRO_1" "P207" "P207_1" "P230" "P233" "P234_1" "P234_2" "P234_4" "P234_5" "P234_6" "P234_11" "P234_14" "P234_17" "P234_18" "P234_19" "P234_20" "P234_21" "P234_22" "P234_23" "P234_24" "P234_25" "P234_26" "P234_27" "P234_28" "P234_29" "P234_30" "P449" "P305" "P308" "P450_1" "P450_2" "P450_3" "P450_4" "P450_5" "P401_1_1" "P405" "P407_1" "P407_2" "P407_3" "P407_1_1" "P412_1" "P412_2" "P412_3" "P412_4" "P412_5" "P412_6" "P417" "P421" "P444" "FEX" "_UUID" "_INDEX"
"020SEG_Percepción_y_Victimización_en_Bogotá" "186990197" 2 1 6 72 6 96 "SOLTERO" 6 NA 4 2 2 1 3 NA 3 2 NA NA NA NA 2 4 4 1 1 1 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 0 0 0 0 1 0 NA 4 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 1 1 4 1 1 1 2 2 4 4 4 4 4 4 1 3 1 210.753690140845 "14ee975f-80bf-4cae-a7c4-08dc474a9756" 6865
"020SEG_Percepción_y_Victimización_en_Bogotá" "186697394" 2 1 5 75 6 2 NA 6 NA 4 2 2 1 1 NA 3 1 1 5 1 5 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 1 1 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "e6ea8d55-e583-4024-b1f2-023d286e288c" 6669
"020SEG_Percepción_y_Victimización_en_Bogotá" "187532652" 2 1 6 22 1 1 NA 2 NA 5 1 2 1 5 1 1 1 2 NA 1 5 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 1 2 2 2 1 1 1 1 1 2 1 2 2 1 1 2 1 1 1 1 2 NA 2 3 4 2 3 1 1 1 1 2 1 4 4 4 3 4 4 1 3 2 210.753690140845 "525884c7-6f14-416c-8696-f493429120ff" 7142
"020SEG_Percepción_y_Victimización_en_Bogotá" "187471639" 2 1 5 32 2 2 NA 1 NA 4 1 2 1 3 NA 3 1 1 3 1 4 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 2 2 3 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "e2686f13-131f-4be5-b245-dd3995f19062" 7121
"020SEG_Percepción_y_Victimización_en_Bogotá" "186914735" 2 1 6 80 6 1 NA 6 NA 4 2 2 1 2 8 1 1 1 3 1 3 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 NA 2 2 2 2 2 3 1 2 2 2 NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "890a03ec-04aa-4a41-bd2c-00fd3d76e421" 6841
"020SEG_Percepción_y_Victimización_en_Bogotá" "186703523" 2 1 5 62 5 1 NA 6 NA 4 2 2 3 5 1 25 1 1 2 1 3 2 1 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 5 1 3 2 2 1 2 1 3 1 1 2 2 3 NA NA NA NA NA NA 2 NA 1 210.753690140845 "b355a44b-cef9-499f-b103-438da4d7cd02" 6732
"020SEG_Percepción_y_Victimización_en_Bogotá" "187565333" 2 1 5 55 4 2 NA 1 NA 4 2 2 3 2 5 3 1 2 NA 1 3 2 1 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 2 2 2 1 1 1 1 2 2 2 1 2 2 2 2 2 2 2 1 1 2 NA 2 2 2 2 2 4 1 1 1 1 1 4 4 4 4 4 4 1 4 1 210.753690140845 "764b3d90-efc4-4b89-b146-734a1631b7f6" 7177
"020SEG_Percepción_y_Victimización_en_Bogotá" "188335139" 2 1 5 42 3 1 NA 2 NA 4 2 2 3 3 NA 1 1 1 3 1 2 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 4 3 3 3 2 2 3 1 1 1 1 2 3 4 4 3 3 3 2 NA 1 210.753690140845 "16393113-afe8-450a-ba4b-6c7f82bb4aa9" 7262
"020SEG_Percepción_y_Victimización_en_Bogotá" "186704241" 2 1 6 70 5 1 NA 6 NA 1 2 2 1 1 NA 1 1 1 2 1 2 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 4 1 2 2 2 2 3 1 1 1 1 1 4 4 4 4 4 5 2 NA 1 210.753690140845 "63ab58ab-6a44-4214-bd15-7a690677d9ea" 6739
"020SEG_Percepción_y_Victimización_en_Bogotá" "187044573" 2 1 6 38 3 1 NA 1 NA 4 2 2 1 3 NA 1 1 1 2 1 2 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 3 2 3 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "e629c1b9-863a-43c3-9d60-66553670c91b" 7051
"020SEG_Percepción_y_Victimización_en_Bogotá" "187056923" 2 1 5 40 3 2 NA 1 NA 4 2 2 5 2 1 3 1 1 2 1 2 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 1 2 2 2 1 2 1 1 1 2 1 1 1 2 2 2 2 2 2 4 1 4 3 2 4 4 4 3 1 2 2 1 NA NA NA NA NA NA NA 1 4 1 210.753690140845 "2d65767d-a4cb-48b5-9e8c-1e0bdd920605" 7076
"020SEG_Percepción_y_Victimización_en_Bogotá" "187769813" 2 1 6 51 4 2 NA 2 NA 4 2 2 1 5 6 1 1 1 2 1 2 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 2 2 2 1 1 1 1 2 1 2 2 1 2 2 2 2 1 2 1 1 2 NA 2 1 1 1 1 4 1 1 1 1 4 4 4 4 4 4 4 2 NA 1 210.753690140845 "0f2a0922-a24d-44a3-8dcc-d50ab54f1000" 7243
"020SEG_Percepción_y_Victimización_en_Bogotá" "186705010" 2 1 5 36 3 1 NA 2 NA 4 1 2 14 2 8 7 1 2 NA 1 2 2 3 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 1 4 4 3 1 4 4 4 1 1 2 1 1 NA NA NA NA NA NA 2 NA 1 210.753690140845 "23d588a0-bc85-4ffd-87e0-3e69f6055b0e" 6754
"020SEG_Percepción_y_Victimización_en_Bogotá" "187554060" 2 1 6 47 4 2 NA 1 NA 4 1 2 5 2 8 19 1 2 NA 1 2 2 4 9 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 2 2 2 4 1 1 2 2 1 NA NA NA NA NA NA 2 NA 2 210.753690140845 "86daaf8e-aaef-4261-af9f-1e3814db58e6" 7156
"020SEG_Percepción_y_Victimización_en_Bogotá" "187763593" 2 1 5 39 3 1 NA 1 NA 4 1 2 7 5 1 1 1 2 NA 1 2 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 2 1 3 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "d14847a3-5b3d-4f52-b196-58dbb6dcb03b" 7230
"020SEG_Percepción_y_Victimización_en_Bogotá" "187382811" 2 1 5 46 4 1 NA 2 NA 4 2 2 3 2 4 2 1 1 2 1 1 2 1 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 2 1 1 2 2 1 1 1 2 2 1 1 1 1 2 1 2 2 2 2 2 5 2 NA 4 1 1 3 1 2 1 2 2 2 NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "a9a9e9c6-3bb3-4e1f-b51d-96006d29b776" 7117
"020SEG_Percepción_y_Victimización_en_Bogotá" "187769806" 2 1 6 43 3 1 NA 2 NA 4 2 2 6 5 5 3 1 1 2 1 1 2 2 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 1 2 2 2 1 2 1 2 2 1 1 1 2 2 2 2 2 2 1 1 1 3 1 1 1 1 1 3 1 1 1 1 3 4 3 3 4 3 3 1 3 1 210.753690140845 "f49182b2-bdcf-4961-8ec9-cde637ea3690" 7238
"020SEG_Percepción_y_Victimización_en_Bogotá" "187056928" 2 1 6 67 5 1 NA 6 NA 4 2 2 5 2 6 1 1 1 1 1 1 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 2 1 1 1 2 1 1 1 1 1 4 4 3 4 3 3 2 NA 1 210.753690140845 "a135cc10-3ba4-4bd9-b97c-6a179adadecb" 7078
"020SEG_Percepción_y_Victimización_en_Bogotá" "187593726" 2 1 6 80 6 1 NA 6 NA 4 2 2 2 3 NA 1 1 1 1 1 1 2 1 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 1 1 1 1 3 3 1 1 2 2 1 NA NA NA NA NA NA 1 4 2 210.753690140845 "f5bd5da6-c75e-492b-a417-cdf7d7161ea4" 7208
"020SEG_Percepción_y_Victimización_en_Bogotá" "186710814" 2 1 6 45 3 1 NA 2 NA 5 1 1 1 3 NA 12 1 2 NA 1 1 1 NA 8 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 4 3 3 3 3 4 1 2 2 2 NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "e5ef67fe-f7ad-4fbb-a374-9856112651a2" 6798
"020SEG_Percepción_y_Victimización_en_Bogotá" "186952575" 2 1 6 67 5 1 NA 2 NA 4 2 2 3 2 1 1 1 2 NA 1 1 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 1 2 3 2 1 2 2 4 2 NA NA NA NA NA NA NA NA NA NA 1 4 1 210.753690140845 "c8cc3800-ce70-4a01-8b94-c20b557762f6" 6846
"020SEG_Percepción_y_Victimización_en_Bogotá" "187044575" 2 1 6 18 1 3 NA 5 NA 5 1 2 5 3 NA 4 1 2 NA 1 1 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 97 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 2 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "dd65430b-80c8-4513-ac28-b6991f04292f" 7052
"020SEG_Percepción_y_Victimización_en_Bogotá" "187532648" 2 1 6 41 3 1 NA 2 NA 4 2 2 7 5 8 2 1 2 NA 1 1 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 2 2 2 1 2 1 1 2 1 2 1 2 2 2 2 2 2 2 1 1 2 NA 1 1 3 3 2 3 1 1 2 2 2 NA NA NA NA NA NA 2 NA 2 210.753690140845 "9ea23b9f-9cf3-4002-a959-0550d780fa19" 7141
"020SEG_Percepción_y_Victimización_en_Bogotá" "187532655" 2 1 6 28 2 1 NA 1 NA 5 1 2 1 5 8 24 1 2 NA 1 1 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 2 2 2 1 2 2 1 2 2 1 2 2 1 2 2 1 2 2 1 1 4 3 3 3 3 3 4 1 2 2 2 NA NA NA NA NA NA NA 1 4 1 210.753690140845 "85560acb-d274-49ad-8af4-9f0a4b44403e" 7143
"020SEG_Percepción_y_Victimización_en_Bogotá" "187558065" 2 1 6 27 2 6 NA 1 NA 5 1 2 5 3 NA 1 1 2 NA 1 1 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 3 3 3 3 3 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "cb6184fd-fcf5-4829-81da-6172a3bdc406" 7170
"020SEG_Percepción_y_Victimización_en_Bogotá" "187593725" 2 1 6 35 2 1 NA 2 NA 5 2 2 1 3 NA 3 1 1 5 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 1 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "07a6ad30-fa34-4801-842d-3775cc9f8e8c" 7207
"020SEG_Percepción_y_Victimización_en_Bogotá" "187593887" 2 1 6 36 3 2 NA 1 NA 4 1 2 1 2 8 1 1 1 4 2 NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 1 1 3 4 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "50ba738c-cda5-4468-9f3b-8107c88fa064" 7216
"020SEG_Percepción_y_Victimización_en_Bogotá" "187565340" 2 1 6 85 6 1 NA 6 NA 4 2 2 2 2 8 1 1 1 3 2 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 3 3 3 3 2 4 1 2 2 1 NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "64ac7e5b-d0fe-4476-b588-6a741b0ffb69" 7179
"020SEG_Percepción_y_Victimización_en_Bogotá" "187554062" 2 1 6 46 4 2 NA 1 NA 4 1 2 4 5 8 1 1 1 2 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 2 1 2 2 2 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 1 4 2 NA 2 2 2 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "6bed0f4e-b15c-4d68-badb-9de344123fe4" 7157
"020SEG_Percepción_y_Victimización_en_Bogotá" "187565338" 2 1 6 42 3 1 NA 1 NA 5 1 2 1 2 8 1 1 1 2 2 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 3 3 3 3 3 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "c0493401-06a6-4180-b026-33df6fc76a20" 7178
"020SEG_Percepción_y_Victimización_en_Bogotá" "187763596" 2 1 6 38 3 1 NA 2 NA 5 2 2 1 5 8 25 1 1 2 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 1 1 3 1 2 2 1 NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "a97b3f82-4c33-426e-933f-6fdde4bb847b" 7233
"020SEG_Percepción_y_Victimización_en_Bogotá" "186685695" 2 1 6 55 4 1 NA 2 NA 4 1 2 5 3 NA 1 1 1 1 2 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 2 2 3 3 1 1 2 2 2 NA NA NA NA NA NA 2 NA 2 210.753690140845 "95519d80-d420-41e9-ab34-e1dc6ac68f40" 6613
"020SEG_Percepción_y_Victimización_en_Bogotá" "186914257" 2 1 5 45 3 6 "PARIENTE" 2 NA 4 1 2 5 5 8 18 1 1 1 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 2 1 1 1 2 1 1 1 1 1 2 2 2 2 1 1 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "ad63b64d-f36d-464a-bec2-f9aaa27443f2" 6839
"020SEG_Percepción_y_Victimización_en_Bogotá" "187532689" 2 1 6 45 3 1 NA 2 NA 4 1 2 1 2 9 1 1 1 1 2 NA 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 1 1 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "3024d52b-15cd-4fb4-b791-f46927259003" 7144
"020SEG_Percepción_y_Victimización_en_Bogotá" "187558980" 2 1 6 31 2 1 NA 1 NA 5 1 1 1 2 2 1 1 1 1 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 3 2 3 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "3bc68fd1-0822-4de1-8dfb-1e640e5685fb" 7172
"020SEG_Percepción_y_Victimización_en_Bogotá" "187571395" 2 1 6 70 5 2 NA 2 NA 4 1 2 5 2 9 1 1 1 1 2 NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 3 1 2 1 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "bb8792ac-dcc4-4d96-8146-d60b29a8577f" 7186
"020SEG_Percepción_y_Victimización_en_Bogotá" "187573305" 2 1 6 38 3 1 NA 1 NA 4 2 2 1 2 8 3 1 1 1 2 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 2 2 2 2 2 2 2 2 5 2 NA 4 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "5c135fa2-dde3-495c-a72f-f468814c78c9" 7190
"020SEG_Percepción_y_Victimización_en_Bogotá" "187576479" 2 1 6 53 4 2 NA 1 NA 4 2 2 3 2 2 1 1 1 1 2 NA 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 3 2 2 2 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 210.753690140845 "3c5c27fd-fc74-49a1-87e2-55cca74aa635" 7200
"020SEG_Percepción_y_Victimización_en_Bogotá" "187593846" 2 1 6 NA 4 1 NA 97 NA 5 2 1 1 2 8 18 1 1 1 2 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 2 2 2 2 1 1 1 2 2 2 2 2 2 1 2 2 2 2 2 1 5 2 NA 3 3 2 2 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "19e5279c-6b17-406e-9eb2-1fee23c0124e" 7212
"020SEG_Percepción_y_Victimización_en_Bogotá" "187769814" 2 1 5 38 3 2 NA 1 NA 5 1 2 5 2 5 1 1 1 1 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 2 2 2 2 2 2 1 2 1 1 2 2 2 2 2 2 1 4 2 NA 2 2 2 1 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 210.753690140845 "d0d8fcc9-1947-4503-abeb-066a65b9a9c2" 7244
